BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
10AN;3;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VMBO BL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3431;VMBO Basisbg Lw SDV;0;0;0;0;0;0;5;0;0;0;0;0
10AN;3;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2941;VMBO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;4;0;0;0;0
10AN;3;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;10;3;14;7;0;0;0;0
10AN;3;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VMBO KL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3432;VMBO Kaderbg Lw SDV;0;0;0;0;23;7;24;2;0;0;0;0
10AN;3;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;2;20;2;29;0;0;0;0
10AN;3;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;74;60;82;64;0;0;0;0
10AN;3;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;1;0;0;0;0
10AN;4;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;1;2;0;0;3;12
10AN;4;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;0;0;0;1;1
10AN;4;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;23;19;30;12;20;16
10AN;4;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;2;0;0;0;0;0
10AN;4;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;15;33;24;31;21;32
10AN;4;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;3;4;2;5;0;5
10AN;4;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;16;3;19;7;27;7
10AN;4;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;4;1;0;1;0;0
10AN;4;Scala College;ALPHEN AAN DEN RIJN;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;2
10JY;0;Kolom Praktijkcoll. Het Plein;AMSTERDAM;Noord-Holland;Praktijkonderwijs alle vj;N;N.v.t.;N.v.t.;90;Praktijkonderwijs;21;13;16;16;24;27;30;17;18;10;13;7
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;16;Ljvb op VWO/HAVO/VMBO-Th/Gm Lw;324;237;0;0;0;0;0;0;0;0;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;57;77;0;0;0;0;0;0;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;0;0;101;78;0;0;0;0;0;0;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;118;101;0;0;0;0;0;0;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;7;34;12;35;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;73;35;48;39;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;1;4;1;6;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;16;22;22;12;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;15;2;17;1;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;18;8;24;7;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;1;0;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;3;3;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;0;0;0;0;10;8;0;0;0;0;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;54;54;0;0;0;0;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;117;114;0;0;0;0;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;129;105;92;93;0;0;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;1;0;0;0;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;1;6;0;10;0;7
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;1;0;1;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;18;13;16;12;21;11
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;0;1;0;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;3;12;1;3;5;9
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;2;0;1;0;2
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;3;3;10;3;4;9
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;0;0;0;1;0;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;15;5;11;1;10;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;0;1;0;0;1;0
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;16;20;25;19;16;12
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;7;7;7;2;5;3
10LU;0;Reg Sgm 't Rijks;BERGEN OP ZOOM;Noord-Brabant;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;2
11AI;0;Gooise Praktijkschool;HILVERSUM;Noord-Holland;Praktijkonderwijs alle vj;N;N.v.t.;N.v.t.;90;Praktijkonderwijs;29;28;40;30;40;27;25;19;21;17;5;5
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;55;64;74;63;0;0;0;0;0;0;0;0
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;Brugjaar 1-2;N;N.v.t.;N.v.t.;17;Ljvb op VWO;32;23;39;16;0;0;0;0;0;0;0;0
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;Brugjaar 1-2;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;21;31;12;13;0;0;0;0;0;0;0;0
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;5;11;1;11;0;0
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;41;19;46;36;0;0
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;12;25;14;20;0;0
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;29;1;11;4;0;0
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;0;1;0;0
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;0;0;0
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;58;60;0;0;0;0;0;0
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;72;58;0;0;0;0;0;0
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;11;0;5;0;8
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;37;36;31;26;33;13
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;9;24;8;14;6;25
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;40;12;27;12;27;7
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;4;1
11NY;0;Reg Sgm Broklede;BREUKELEN UT;Utrecht;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;2;2
11UL;1;AOC Holland Zeeland;GOES;Zeeland;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;4;10;10;9;0;0;0;0;0;0;0;0
11UL;1;AOC Holland Zeeland;GOES;Zeeland;Brugjaar 1-2;J;N.v.t.;N.v.t.;43;Lj LWOO vb op Kbg Lw;2;4;2;5;0;0;0;0;0;0;0;0
11UL;1;AOC Holland Zeeland;GOES;Zeeland;Brugjaar 1-2;N;N.v.t.;N.v.t.;12;Ljvb op VMBO-Gm Lw;12;14;9;14;0;0;0;0;0;0;0;0
11UL;1;AOC Holland Zeeland;GOES;Zeeland;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;7;8;2;4;0;0;0;0;0;0;0;0
11UL;1;AOC Holland Zeeland;GOES;Zeeland;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;6;9;11;17;0;0;0;0;0;0;0;0
11UL;1;AOC Holland Zeeland;GOES;Zeeland;VMBO BL lj 3-4;J;Landbouw;Landbouw en Natuurlijke Omgeving;2571;LWOO Basisbg Lw Landb LNO;0;0;0;0;0;11;7;11;0;0;0;0
11UL;1;AOC Holland Zeeland;GOES;Zeeland;VMBO BL lj 3-4;N;Landbouw;Landbouw en Natuurlijke Omgeving;2971;VMBO Basisbg Lw Landb LNO;0;0;0;0;6;5;4;2;0;0;0;0
11UL;1;AOC Holland Zeeland;GOES;Zeeland;VMBO GL lj 3-4;N;Landbouw;Landbouw en Natuurlijke Omgeving;2771;VMBO Gemengde Lw Landb LNO;0;0;0;0;2;8;6;13;0;0;0;0
11UL;1;AOC Holland Zeeland;GOES;Zeeland;VMBO KL lj 3-4;J;Landbouw;Landbouw en Natuurlijke Omgeving;2471;LWOO Kaderbg Lw Landb LNO;0;0;0;0;2;3;2;6;0;0;0;0
11UL;1;AOC Holland Zeeland;GOES;Zeeland;VMBO KL lj 3-4;N;Landbouw;Landbouw en Natuurlijke Omgeving;2871;VMBO Kaderbg Lw Landb LNO;0;0;0;0;16;14;11;14;0;0;0;0
11UL;1;AOC Holland Zeeland;GOES;Zeeland;VMBO-MBO2 lj 3-6;J;Landbouw;N.v.t.;4271;Borging exp. VM2 LWOO Basisbg. LW Landb LNO;0;0;0;0;0;0;0;0;1;0;0;0
11UL;1;AOC Holland Zeeland;GOES;Zeeland;VMBO-MBO2 lj 3-6;N;Landbouw;N.v.t.;4371;Borging exp. VM2 VMBO Basisbg. LW Landb LNO;0;0;0;0;0;0;0;0;2;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;21;17;5;8;0;0;0;0;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;43;Lj LWOO vb op Kbg Lw;0;0;1;0;0;0;0;0;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;12;Ljvb op VMBO-Gm Lw;12;6;2;3;0;0;0;0;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;7;8;4;6;0;0;0;0;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;15;10;5;7;0;0;0;0;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO BL lj 3-4;J;Landbouw;Landbouw Breed -ISP;2581;LWOO Basisbg Lw Landb LB-ISP;0;0;0;0;1;5;0;0;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO BL lj 3-4;J;Landbouw;Landbouw en Natuurlijke Omgeving;2571;LWOO Basisbg Lw Landb LNO;0;0;0;0;0;0;2;2;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO BL lj 3-4;N;Landbouw;Landbouw Breed -ISP;2981;VMBO Basisbg Lw Landb LB-ISP;0;0;0;0;0;3;0;0;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO BL lj 3-4;N;Landbouw;Landbouw en Natuurlijke Omgeving;2971;VMBO Basisbg Lw Landb LNO;0;0;0;0;0;0;0;3;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO BL lj 3-4;N;Landbouw;Landbouw en Natuurlijke Omgeving;3071;VMBO Basisbg Lw LWT Landb LNO;0;0;0;0;0;0;0;2;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO GL lj 3-4;J;Landbouw;Landbouw Breed -ISP;2381;LWOO Gemengde Lw Landb LB-ISP;0;0;0;0;0;1;0;0;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO GL lj 3-4;N;Landbouw;Landbouw Breed -ISP;2781;VMBO Gemengde Lw Landb LB-ISP;0;0;0;0;2;1;0;0;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO GL lj 3-4;N;Landbouw;Landbouw en Natuurlijke Omgeving;2771;VMBO Gemengde Lw Landb LNO;0;0;0;0;0;0;3;3;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO KL lj 3-4;J;Landbouw;Landbouw Breed -ISP;2481;LWOO Kaderbg Lw Landb LB-ISP;0;0;0;0;0;3;0;0;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO KL lj 3-4;J;Landbouw;Landbouw en Natuurlijke Omgeving;2471;LWOO Kaderbg Lw Landb LNO;0;0;0;0;0;0;0;1;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO KL lj 3-4;N;Landbouw;Landbouw Breed -ISP;2881;VMBO Kaderbg Lw Landb LB-ISP;0;0;0;0;2;10;0;0;0;0;0;0
11UL;2;AOC Holland Zeeland;SOMMELSDIJK;Zuid-Holland;VMBO KL lj 3-4;N;Landbouw;Landbouw en Natuurlijke Omgeving;2871;VMBO Kaderbg Lw Landb LNO;0;0;0;0;0;0;2;4;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;12;15;7;12;0;0;0;0;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;42;Lj LWOO vb op Gm Lw;0;0;2;1;0;0;0;0;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;43;Lj LWOO vb op Kbg Lw;1;6;5;4;0;0;0;0;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;12;Ljvb op VMBO-Gm Lw;6;8;11;22;0;0;0;0;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;3;6;5;5;0;0;0;0;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;10;21;22;18;0;0;0;0;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;VMBO BL lj 3-4;J;Landbouw;Landbouw Breed -ISP;2581;LWOO Basisbg Lw Landb LB-ISP;0;0;0;0;12;11;4;1;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;VMBO BL lj 3-4;J;Landbouw;Landbouw Breed -ISP;2681;LWOO Basisbg Lw LWT Landb LB-ISP;0;0;0;0;0;2;0;0;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;VMBO BL lj 3-4;N;Landbouw;Landbouw Breed -ISP;2981;VMBO Basisbg Lw Landb LB-ISP;0;0;0;0;6;9;4;4;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;VMBO BL lj 3-4;N;Landbouw;Landbouw Breed -ISP;3081;VMBO Basisbg Lw LWT Landb LB-ISP;0;0;0;0;0;0;0;1;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;VMBO GL lj 3-4;N;Landbouw;Landbouw Breed -ISP;2781;VMBO Gemengde Lw Landb LB-ISP;0;0;0;0;7;14;3;3;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;VMBO KL lj 3-4;J;Landbouw;Landbouw Breed -ISP;2481;LWOO Kaderbg Lw Landb LB-ISP;0;0;0;0;5;5;0;4;0;0;0;0
11UL;3;AOC Edudelta Onderwijsgroep;BARENDRECHT;Zuid-Holland;VMBO KL lj 3-4;N;Landbouw;Landbouw Breed -ISP;2881;VMBO Kaderbg Lw Landb LB-ISP;0;0;0;0;18;17;10;6;0;0;0;0
11ZH;0;Maerlant;BRIELLE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;26;15;18;17;0;0;0;0;0;0;0;0
11ZH;0;Maerlant;BRIELLE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;43;Lj LWOO vb op Kbg Lw;2;1;4;4;0;0;0;0;0;0;0;0
11ZH;0;Maerlant;BRIELLE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;45;Lj LWOO vb op Bbg/Kbg Lw;1;0;3;0;0;0;0;0;0;0;0;0
11ZH;0;Maerlant;BRIELLE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;46;Lj LWOO vb op Alle Lw;0;0;1;0;0;0;0;0;0;0;0;0
11ZH;0;Maerlant;BRIELLE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;11;Ljvb op HAVO/VMBO-Th/Gm Lw;51;53;0;0;0;0;0;0;0;0;0;0
11ZH;0;Maerlant;BRIELLE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;13;Ljvb op VMBO-Th/Gm Lw;12;12;0;0;0;0;0;0;0;0;0;0
11ZH;0;Maerlant;BRIELLE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;12;18;0;0;0;0;0;0;0;0;0;0
11ZH;0;Maerlant;BRIELLE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;23;Ljvb op VMBO-Alle Lw;0;0;9;6;0;0;0;0;0;0;0;0
11ZH;0;Maerlant;BRIELLE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;24;Ljvb op VWO/HAVO/VMBO-Alle Lw;23;27;0;0;0;0;0;0;0;0;0;0
11ZH;0;Maerlant;BRIELLE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;0;1;8;4;0;0;0;0;0;0;0;0
11ZH;0;Maerlant;BRIELLE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;25;18;22;10;0;0;0;0;0;0;0;0
