BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO;LEERWEG VMBO;VMBO SECTOR;AFDELING;EXAMENKANDIDATEN;GESLAAGDEN;GEZAKTEN;GEMIDDELD CIJFER SCHOOLEXAMEN;GEMIDDELD CIJFER CENTRAAL EXAMEN;GEMIDDELD CIJFER CIJFERLIJST
02VR;4;Chr VO Groep Zo Utrecht;UTRECHTSE HEUVELRUG;Utrecht;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;6;3;3;6,4;5,7;6,2
02VR;4;Chr VO Groep Zo Utrecht;UTRECHTSE HEUVELRUG;Utrecht;HAVO;;;Natuur en Gezondheid;8;8;0;6,3;6,4;6,5
02VR;4;Chr VO Groep Zo Utrecht;UTRECHTSE HEUVELRUG;Utrecht;HAVO;;;Natuur en Techniek;5;5;0;6,5;6,6;6,7
02VR;4;Chr VO Groep Zo Utrecht;UTRECHTSE HEUVELRUG;Utrecht;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;15;13;2;6,4;6,3;6,4
02VR;4;Chr VO Groep Zo Utrecht;UTRECHTSE HEUVELRUG;Utrecht;VMBO;TL;;;28;24;4;6;6,1;6,2
02VR;4;Chr VO Groep Zo Utrecht;UTRECHTSE HEUVELRUG;Utrecht;VWO;;;Cultuur en Maatschappij;34;26;8;6,3;5,7;6,4
02VR;4;Chr VO Groep Zo Utrecht;UTRECHTSE HEUVELRUG;Utrecht;VWO;;;Economie en Maatschappij;32;27;5;6,5;6,2;6,6
02VR;4;Chr VO Groep Zo Utrecht;UTRECHTSE HEUVELRUG;Utrecht;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;22;21;1;6,8;6,5;7
02VR;4;Chr VO Groep Zo Utrecht;UTRECHTSE HEUVELRUG;Utrecht;VWO;;;Natuur en Gezondheid;17;14;3;6,5;6,2;6,8
02VR;4;Chr VO Groep Zo Utrecht;UTRECHTSE HEUVELRUG;Utrecht;VWO;;;Natuur en Techniek;6;6;0;7,2;7,3;7,3
02VR;4;Chr VO Groep Zo Utrecht;UTRECHTSE HEUVELRUG;Utrecht;VWO;;;Natuur en Techniek / Natuur en Gezondheid;38;37;1;7;6,9;7,2
02VR;5;Chr VO Groep Zo Utrecht;WIJK BIJ DUURSTEDE;Utrecht;VMBO;TL;;;93;92;1;6,5;6,6;6,6
02VS;0;Baudartius College;ZUTPHEN;Gelderland;HAVO;;;Cultuur en Maatschappij;22;16;6;6,5;5,9;6,3
02VS;0;Baudartius College;ZUTPHEN;Gelderland;HAVO;;;Economie en Maatschappij;40;32;8;6,3;6;6,3
02VS;0;Baudartius College;ZUTPHEN;Gelderland;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;6;5;1;6,5;5,6;6,2
02VS;0;Baudartius College;ZUTPHEN;Gelderland;HAVO;;;Natuur en Gezondheid;23;19;4;6,4;6,1;6,3
02VS;0;Baudartius College;ZUTPHEN;Gelderland;HAVO;;;Natuur en Techniek;11;11;0;6,4;6,4;6,5
02VS;0;Baudartius College;ZUTPHEN;Gelderland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;18;16;2;6,3;6,1;6,4
02VS;0;Baudartius College;ZUTPHEN;Gelderland;VMBO;TL;;;110;106;4;6,3;6,2;6,4
02VS;0;Baudartius College;ZUTPHEN;Gelderland;VWO;;;Cultuur en Maatschappij;13;12;1;6,7;6,4;6,6
02VS;0;Baudartius College;ZUTPHEN;Gelderland;VWO;;;Economie en Maatschappij;9;9;0;6,3;6;6,3
02VS;0;Baudartius College;ZUTPHEN;Gelderland;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;14;14;0;6,9;6,4;6,7
02VS;0;Baudartius College;ZUTPHEN;Gelderland;VWO;;;Natuur en Gezondheid;20;14;6;6,3;6;6,4
02VS;0;Baudartius College;ZUTPHEN;Gelderland;VWO;;;Natuur en Techniek;4;4;0;6,6;6,4;6,7
02VS;0;Baudartius College;ZUTPHEN;Gelderland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;31;31;0;7,2;6,9;7,2
02VT;0;Agnieten College;ZWOLLE;Overijssel;HAVO;;;Cultuur en Maatschappij;30;27;3;6,4;5,9;6,4
02VT;0;Agnieten College;ZWOLLE;Overijssel;HAVO;;;Economie en Maatschappij;50;36;14;6,2;6;6,4
02VT;0;Agnieten College;ZWOLLE;Overijssel;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;3;3;0;6,6;6,2;6,6
02VT;0;Agnieten College;ZWOLLE;Overijssel;HAVO;;;Natuur en Gezondheid;12;10;2;6,1;6,4;6,5
02VT;0;Agnieten College;ZWOLLE;Overijssel;HAVO;;;Natuur en Techniek;11;11;0;6,2;6,2;6,5
02VT;0;Agnieten College;ZWOLLE;Overijssel;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;14;11;3;6,2;6,2;6,5
02VT;0;Agnieten College;ZWOLLE;Overijssel;VWO;;;Cultuur en Maatschappij;12;12;0;7;6,3;7,1
02VT;0;Agnieten College;ZWOLLE;Overijssel;VWO;;;Economie en Maatschappij;21;20;1;6,8;6,1;6,8
02VT;0;Agnieten College;ZWOLLE;Overijssel;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;2;2;0;7,2;6,6;7,1
02VT;0;Agnieten College;ZWOLLE;Overijssel;VWO;;;Natuur en Gezondheid;17;13;4;6,5;6;6,6
02VT;0;Agnieten College;ZWOLLE;Overijssel;VWO;;;Natuur en Techniek;5;4;1;6,7;6,4;7
02VT;0;Agnieten College;ZWOLLE;Overijssel;VWO;;;Natuur en Techniek / Natuur en Gezondheid;27;25;2;6,7;6,3;7
02VT;1;Agnieten College Zwartsluis;ZWARTEWATERLAND;Overijssel;VMBO;GL;Economie;Handel en Administratie -ISP;18;15;3;6,4;6,2;6,3
02VT;1;Agnieten College Zwartsluis;ZWARTEWATERLAND;Overijssel;VMBO;TL;;;48;47;1;6,6;6,4;6,6
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Economie;Administratie;6;6;0;6,3;6,6;6,5
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Economie;Handel en Administratie -ISP;1;1;0;6,9;7;7,2
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Economie;Handel en Verkoop;4;4;0;6,7;6,7;6,7
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Intersect. programma;Sport, Dienstverlening en Veiligheid;7;7;0;6,5;6,7;6,7
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Techniek;Bouwbreed -ISP;1;1;0;6,4;5,8;6
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Techniek;Bouwtechniek;17;17;0;6,5;6,4;6,5
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Techniek;Elektrotechniek;2;2;0;6,8;6,6;6,8
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Techniek;Transport en Logistiek;7;7;0;6,6;6;6,5
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Techniek;Voertuigentechniek;7;7;0;6,6;6,4;6,5
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Zorg & Welzijn;Uiterlijke Verzorging;7;7;0;6,5;6,4;6,5
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Zorg & Welzijn;Verzorging;9;9;0;6,5;6,3;6,5
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;1;1;0;6,9;7,3;7
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Economie;Administratie;9;9;0;6,4;6;6,3
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Economie;Handel en Administratie -ISP;6;5;1;6,6;6,7;6,7
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Economie;Handel en Verkoop;4;4;0;6,4;5,8;6,3
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Intersect. programma;Sport, Dienstverlening en Veiligheid;26;26;0;6,6;6,4;6,5
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Techniek;Bouwbreed -ISP;2;2;0;6,6;5,8;6,3
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Techniek;Bouwtechniek;6;6;0;6,6;5,9;6,4
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Techniek;Elektrotechniek;6;6;0;6,7;6,1;6,4
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Techniek;Metaaltechniek;5;5;0;6,5;6;6,3
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Techniek;Metalectro -ISP;1;1;0;6,7;6,6;6,8
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Techniek;Transport en Logistiek;5;5;0;6,5;5,6;6,2
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Techniek;Voertuigentechniek;16;16;0;6,7;6,1;6,4
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Zorg & Welzijn;Uiterlijke Verzorging;6;6;0;6,7;5,9;6,4
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Zorg & Welzijn;Verzorging;19;19;0;6,8;6,3;6,6
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;5;5;0;6,7;6,3;6,6
02VT;2;Agnieten Coll. loc.Talentstad;ZWOLLE;Overijssel;VMBO;TL;;;91;85;6;6,7;6,1;6,5
02VT;4;Agnieten College Nieuwleusen;DALFSEN;Overijssel;VMBO;TL;;;21;21;0;6,6;6,5;6,8
02VT;5;Agnieten College loc. Meander;ZWOLLE;Overijssel;HAVO;;;Cultuur en Maatschappij;21;17;4;6,3;6,2;6,4
02VT;5;Agnieten College loc. Meander;ZWOLLE;Overijssel;HAVO;;;Economie en Maatschappij;48;44;4;6,4;6,4;6,5
02VT;5;Agnieten College loc. Meander;ZWOLLE;Overijssel;HAVO;;;Natuur en Gezondheid;18;17;1;6,4;6,3;6,4
02VT;5;Agnieten College loc. Meander;ZWOLLE;Overijssel;HAVO;;;Natuur en Techniek;15;14;1;6,8;7;6,9
02VT;5;Agnieten College loc. Meander;ZWOLLE;Overijssel;VWO;;;Cultuur en Maatschappij;14;14;0;6,9;6,4;6,8
02VT;5;Agnieten College loc. Meander;ZWOLLE;Overijssel;VWO;;;Economie en Maatschappij;44;43;1;6,8;6,4;6,7
02VT;5;Agnieten College loc. Meander;ZWOLLE;Overijssel;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;4;3;1;7;5,8;6,8
02VT;5;Agnieten College loc. Meander;ZWOLLE;Overijssel;VWO;;;Natuur en Gezondheid;11;9;2;6,6;5,8;6,5
02VT;5;Agnieten College loc. Meander;ZWOLLE;Overijssel;VWO;;;Natuur en Gezondheid / Cultuur en Maatschappij;1;1;0;8,1;7,7;8
02VT;5;Agnieten College loc. Meander;ZWOLLE;Overijssel;VWO;;;Natuur en Techniek;8;7;1;6,6;6,1;6,4
02VT;5;Agnieten College loc. Meander;ZWOLLE;Overijssel;VWO;;;Natuur en Techniek / Natuur en Gezondheid;8;7;1;7,4;6,9;7,3
02VT;6;Agnieten College Wezep;OLDEBROEK;Gelderland;VMBO;GL;Economie;Handel en Administratie -ISP;14;12;2;6,5;6,5;6,6
02VT;6;Agnieten College Wezep;OLDEBROEK;Gelderland;VMBO;TL;;;45;44;1;6,8;6,7;6,9
02XE;0;Chr School De Saad;DANTUMADIEL;Friesland;VMBO;TL;;;103;100;3;6,6;6,4;6,7
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;HAVO;;;Cultuur en Maatschappij;17;15;2;6,5;6;6,4
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;HAVO;;;Economie en Maatschappij;74;59;15;6,2;6;6,3
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;6;4;2;6,3;5,7;6,2
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;HAVO;;;Natuur en Gezondheid;30;26;4;6,3;5,9;6,4
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;HAVO;;;Natuur en Techniek;27;20;7;6,1;5,9;6,3
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;18;15;3;6,4;6,1;6,6
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VWO;;;Cultuur en Maatschappij;2;2;0;6,7;6,4;6,7
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VWO;;;Economie en Maatschappij;12;9;3;6,4;5,9;6,3
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;14;14;0;7;6,4;7
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VWO;;;Natuur en Gezondheid;11;8;3;6,6;6,1;6,5
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VWO;;;Natuur en Techniek;14;13;1;6,4;6;6,6
02XJ;0;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VWO;;;Natuur en Techniek / Natuur en Gezondheid;15;12;3;6,7;6,4;6,8
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;BL;Economie;Handel en Administratie -ISP;17;16;1;6,9;6,6;6,9
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;BL;Techniek;Elektrotechniek;5;5;0;6,8;6,7;6,8
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;BL;Techniek;Voertuigentechniek;6;6;0;6,5;6,5;6,6
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;BL;Zorg & Welzijn;Verzorging;4;4;0;6,7;6,5;6,8
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;19;19;0;6,8;6,6;6,8
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;GL;Zorg & Welzijn;Technologie Orientatie;1;1;0;6;6,1;6,3
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;KL;Economie;Handel en Administratie -ISP;22;22;0;6,6;6,5;6,6
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;KL;Techniek;Elektrotechniek;10;10;0;6,6;6,3;6,5
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;KL;Techniek;Voertuigentechniek;12;12;0;6,6;6,6;6,7
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;KL;Zorg & Welzijn;Verzorging;2;2;0;5,9;6,1;6,4
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;17;17;0;6,8;6,7;6,9
02XJ;1;Chr SGM Reggesteijn;HELLENDOORN;Overijssel;VMBO;TL;;;46;45;1;6,6;6,2;6,5
02XJ;2;Chr SGM Reggesteijn;RIJSSEN-HOLTEN;Overijssel;VMBO;BL;Economie;Consumptief;17;15;2;6,1;6;6,2
02XJ;2;Chr SGM Reggesteijn;RIJSSEN-HOLTEN;Overijssel;VMBO;BL;Techniek;Bouwtechniek;36;34;2;6,4;6,4;6,4
02XJ;2;Chr SGM Reggesteijn;RIJSSEN-HOLTEN;Overijssel;VMBO;BL;Techniek;Metaaltechniek;12;12;0;6,6;6,4;6,5
02XJ;2;Chr SGM Reggesteijn;RIJSSEN-HOLTEN;Overijssel;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;33;32;1;6,5;5,9;6,5
02XJ;2;Chr SGM Reggesteijn;RIJSSEN-HOLTEN;Overijssel;VMBO;GL;Economie;Technologie Orientatie;1;1;0;6,4;6,8;6,7
02XJ;2;Chr SGM Reggesteijn;RIJSSEN-HOLTEN;Overijssel;VMBO;GL;Zorg & Welzijn;Technologie Orientatie;1;1;0;5,9;6;6,3
02XJ;2;Chr SGM Reggesteijn;RIJSSEN-HOLTEN;Overijssel;VMBO;KL;Economie;Consumptief;7;7;0;6,4;5,9;6,2
02XJ;2;Chr SGM Reggesteijn;RIJSSEN-HOLTEN;Overijssel;VMBO;KL;Techniek;Bouwtechniek;16;16;0;7;6,6;6,8
02XJ;2;Chr SGM Reggesteijn;RIJSSEN-HOLTEN;Overijssel;VMBO;KL;Techniek;Metaaltechniek;4;4;0;7;6,5;6,8
02XJ;2;Chr SGM Reggesteijn;RIJSSEN-HOLTEN;Overijssel;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;36;32;4;6,6;5,8;6,4
02XJ;2;Chr SGM Reggesteijn;RIJSSEN-HOLTEN;Overijssel;VMBO;TL;;;87;87;0;6,6;6,7;6,7
02XQ;0;Inspecteur Boelensschool;SCHIERMONNIKOOG;Friesland;VMBO;TL;;;7;6;1;7,3;7,1;7,3
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;HAVO;;;Cultuur en Maatschappij;32;28;4;6,5;6;6,4
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;HAVO;;;Economie en Maatschappij;50;49;1;6,7;6,7;6,8
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;3;2;1;6,4;5,7;6
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;HAVO;;;Natuur en Gezondheid;15;13;2;6,4;6,2;6,4
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;HAVO;;;Natuur en Techniek;8;8;0;6,5;6,8;6,8
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;12;12;0;6,4;6,7;6,6
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;VMBO;TL;;;75;73;2;6,4;6,4;6,5
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;VWO;;;Cultuur en Maatschappij;9;9;0;6,9;6,2;6,7
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;VWO;;;Economie en Maatschappij;17;17;0;6,9;6,3;6,8
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;11;11;0;7;6,3;6,8
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;VWO;;;Natuur en Gezondheid;4;4;0;6,8;6,1;6,7
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;VWO;;;Natuur en Techniek;2;2;0;6,6;5,9;6,5
02XS;0;Altena College Chr SGM;WERKENDAM;Noord-Brabant;VWO;;;Natuur en Techniek / Natuur en Gezondheid;13;13;0;6,9;7;7,1
02YH;0;MCA;BLOEMENDAAL;Noord-Holland;VMBO;TL;;;65;64;1;6,6;6,5;6,7
02ZC;0;Gymn vh Bernardinuscoll;HEERLEN;Limburg;VWO;;;Cultuur en Maatschappij;5;4;1;7;6,9;7,2
02ZC;0;Gymn vh Bernardinuscoll;HEERLEN;Limburg;VWO;;;Economie en Maatschappij;13;11;2;6,8;6,4;6,8
02ZC;0;Gymn vh Bernardinuscoll;HEERLEN;Limburg;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;3;3;0;6,8;6,7;7
02ZC;0;Gymn vh Bernardinuscoll;HEERLEN;Limburg;VWO;;;Natuur en Gezondheid;10;8;2;6,5;6,1;6,7
02ZC;0;Gymn vh Bernardinuscoll;HEERLEN;Limburg;VWO;;;Natuur en Techniek;4;4;0;7,2;6,5;7,1
02ZC;0;Gymn vh Bernardinuscoll;HEERLEN;Limburg;VWO;;;Natuur en Techniek / Natuur en Gezondheid;27;25;2;7,2;6,8;7,2
02ZR;0;Het College;WEERT;Limburg;HAVO;;;Cultuur en Maatschappij;39;37;2;6,4;6,3;6,4
02ZR;0;Het College;WEERT;Limburg;HAVO;;;Economie en Maatschappij;61;58;3;6,4;6,4;6,5
02ZR;0;Het College;WEERT;Limburg;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;5;5;0;6,8;6,6;6,7
02ZR;0;Het College;WEERT;Limburg;HAVO;;;Natuur en Gezondheid;12;11;1;6,4;5,9;6,3
02ZR;0;Het College;WEERT;Limburg;HAVO;;;Natuur en Techniek;21;21;0;6,6;6,3;6,6
02ZR;0;Het College;WEERT;Limburg;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;20;19;1;6,6;6,5;6,6
02ZR;0;Het College;WEERT;Limburg;VWO;;;Cultuur en Maatschappij;9;9;0;6,6;6,2;6,6
02ZR;0;Het College;WEERT;Limburg;VWO;;;Economie en Maatschappij;19;18;1;6,9;6,4;6,9
02ZR;0;Het College;WEERT;Limburg;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;13;12;1;7,1;6,6;7
02ZR;0;Het College;WEERT;Limburg;VWO;;;Natuur en Gezondheid;13;10;3;6,5;5,8;6,5
02ZR;0;Het College;WEERT;Limburg;VWO;;;Natuur en Techniek;5;5;0;7,2;7,1;7,4
02ZR;0;Het College;WEERT;Limburg;VWO;;;Natuur en Techniek / Natuur en Gezondheid;27;26;1;7;6,7;7,2
02ZR;3;Het College loc. Het Kwadrant;WEERT;Limburg;VMBO;BL;Techniek;Techniek Breed -ISP;16;15;1;6,4;7;6,7
02ZR;3;Het College loc. Het Kwadrant;WEERT;Limburg;VMBO;BL;Zorg & Welzijn;Verzorging;10;10;0;6,5;6,5;6,5
02ZR;3;Het College loc. Het Kwadrant;WEERT;Limburg;VMBO;GL;Techniek;Techniek Breed -ISP;22;22;0;6,8;6;6,6
02ZR;3;Het College loc. Het Kwadrant;WEERT;Limburg;VMBO;GL;Zorg & Welzijn;Verzorging;21;20;1;6,5;5,6;6,4
02ZR;3;Het College loc. Het Kwadrant;WEERT;Limburg;VMBO;KL;Techniek;Techniek Breed -ISP;25;24;1;6,7;6,4;6,6
02ZR;3;Het College loc. Het Kwadrant;WEERT;Limburg;VMBO;KL;Zorg & Welzijn;Verzorging;25;25;0;6,5;5,9;6,4
02ZR;3;Het College loc. Het Kwadrant;WEERT;Limburg;VMBO;TL;;;69;68;1;6,7;6,6;6,8
03AM;0;Stedelijk Gymnasium;BREDA;Noord-Brabant;VWO;;;Cultuur en Maatschappij;18;17;1;6,7;6,2;6,5
03AM;0;Stedelijk Gymnasium;BREDA;Noord-Brabant;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;26;24;2;6,8;6,6;6,7
03AM;0;Stedelijk Gymnasium;BREDA;Noord-Brabant;VWO;;;Natuur en Gezondheid;14;10;4;6,3;6,1;6,3
03AM;0;Stedelijk Gymnasium;BREDA;Noord-Brabant;VWO;;;Natuur en Techniek;14;14;0;7,1;7,2;7,2
03AM;0;Stedelijk Gymnasium;BREDA;Noord-Brabant;VWO;;;Natuur en Techniek / Natuur en Gezondheid;46;44;2;7;7;7,1
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;HAVO;;;Cultuur en Maatschappij;31;26;5;6,6;5,9;6,5
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;HAVO;;;Economie en Maatschappij;30;27;3;6,5;6,1;6,4
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;HAVO;;;Natuur en Gezondheid;17;13;4;6,2;6,1;6,4
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;HAVO;;;Natuur en Techniek;12;11;1;6,3;6,6;6,6
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;VMBO;BL;Economie;Administratie;11;11;0;6,6;6,7;6,7
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;VMBO;BL;Techniek;Metalectro -ISP;1;1;0;5,9;6,4;6,5
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;VMBO;BL;Zorg & Welzijn;Verzorging;8;8;0;6,4;6,5;6,5
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;VMBO;KL;Economie;Administratie;74;69;5;6,5;6,4;6,6
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;VMBO;KL;Techniek;Metalectro -ISP;15;15;0;6,7;6,4;6,8
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;VMBO;KL;Zorg & Welzijn;Verzorging;16;16;0;6,6;6,6;6,8
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;VMBO;TL;;;127;109;18;6,6;6,1;6,5
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;VWO;;;Cultuur en Maatschappij;2;2;0;7,4;6,9;7,3
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;VWO;;;Economie en Maatschappij;7;7;0;6,5;5,9;6,5
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;VWO;;;Natuur en Gezondheid;5;4;1;6,7;5,8;6,6
03AQ;0;Open Sgm Bylmer;AMSTERDAM;Noord-Holland;VWO;;;Natuur en Techniek;6;3;3;6,3;6;6,5
03FO;0;CVO 't Gooi;HILVERSUM;Noord-Holland;HAVO;;;Cultuur en Maatschappij;27;23;4;6,5;6,2;6,4
03FO;0;CVO 't Gooi;HILVERSUM;Noord-Holland;HAVO;;;Economie en Maatschappij;27;24;3;6,6;6,5;6,6
03FO;0;CVO 't Gooi;HILVERSUM;Noord-Holland;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;13;13;0;6,6;6,4;6,6
03FO;0;CVO 't Gooi;HILVERSUM;Noord-Holland;HAVO;;;Natuur en Gezondheid;21;18;3;6,2;6,2;6,3
03FO;0;CVO 't Gooi;HILVERSUM;Noord-Holland;HAVO;;;Natuur en Techniek;2;2;0;6,7;6,6;7
03FO;0;CVO 't Gooi;HILVERSUM;Noord-Holland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;13;13;0;6,5;6,9;6,7
03FO;0;CVO 't Gooi;HILVERSUM;Noord-Holland;VMBO;TL;;;29;28;1;6,5;6,1;6,4
03FO;0;CVO 't Gooi;HILVERSUM;Noord-Holland;VWO;;;Cultuur en Maatschappij;25;22;3;6,6;6;6,5
03FO;0;CVO 't Gooi;HILVERSUM;Noord-Holland;VWO;;;Economie en Maatschappij;35;28;7;6,6;5,9;6,6
03FO;0;CVO 't Gooi;HILVERSUM;Noord-Holland;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;17;10;7;6,5;5,8;6,3
03FO;0;CVO 't Gooi;HILVERSUM;Noord-Holland;VWO;;;Natuur en Gezondheid;12;8;4;6,4;6;6,6
