SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2010;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;36;36;0;,0;0;,0;0;,0;0;,0;,0
2010;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;19;19;0;,0;0;,0;0;,0;0;,0;,0
2010;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;VWO;1021;ges;geschiedenis;;0;0;24;6,4;24;6,4;24;6,7;24;6,7;6,6
2010;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;VWO;1022;econ;economie;;0;0;38;6,4;38;6,4;38;6,1;38;6,1;6,3
2010;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;VWO;1023;nat;natuurkunde;;0;0;36;6,1;36;6,1;36;6,2;36;6,2;6,2
2010;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;VWO;1024;wisA;wiskunde A;;0;0;24;6,5;24;6,5;24;6,1;24;6,1;6,3
2010;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;VWO;1025;wisB;wiskunde B;;0;0;38;5,8;38;5,8;38;5,5;38;5,5;5,7
2010;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;VWO;1028;schk;scheikunde;;0;0;38;6,1;38;6,1;38;5,9;38;5,9;6,1
2010;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;VWO;1036;hndv;handvaardigheid;;0;0;3;7,2;3;7,2;3;6,7;3;6,7;7,0
2010;16AW;01;Opb SGM Echnaton;0034;ALMERE;ALMERE;Flevoland;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;7;7,7;0;,0;0;,0;0;,0;7,9
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;0131;ak;aardrijkskunde;;0;0;10;6,4;10;6,4;10;6,0;10;6,0;6,3
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;0161;in;informatica;;0;0;5;7,0;0;,0;0;,0;0;,0;7,0
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;0251;m&o;management en organisatie;;0;0;21;6,7;21;6,7;21;6,9;21;6,9;6,8
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;58;7,4;0;,0;0;,0;0;,0;7,4
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;0311;fi;filosofie;;0;0;20;7,0;20;7,0;20;6,9;20;6,9;6,9
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;G;31;31;0;,0;0;,0;0;,0;0;,0;,0
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;V;29;29;0;,0;0;,0;0;,0;0;,0;,0
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;60;6,8;60;6,8;60;6,3;60;6,3;6,5
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;60;6,6;60;6,6;60;6,4;60;6,4;6,5
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;17;7,1;17;7,1;17;7,1;17;7,1;7,1
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;29;6,4;29;6,4;29;6,3;29;6,3;6,4
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;12;7,8;0;,0;0;,0;0;,0;7,8
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1018;biol;biologie;;0;0;17;6,5;17;6,5;17;6,8;17;6,8;6,6
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1019;maat;maatschappijleer;;0;0;60;7,4;0;,0;0;,0;0;,0;7,4
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;27;27;0;,0;0;,0;0;,0;0;,0;,0
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;20;20;0;,0;0;,0;0;,0;0;,0;,0
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1021;ges;geschiedenis;;0;0;35;6,3;35;6,3;35;6,7;35;6,7;6,5
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1022;econ;economie;;0;0;34;6,2;34;6,2;34;6,8;34;6,8;6,4
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1023;nat;natuurkunde;;0;0;23;6,9;23;6,9;23;7,0;23;7,0;7,0
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1024;wisA;wiskunde A;;0;0;26;6,6;26;6,6;26;6,6;26;6,6;6,7
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1025;wisB;wiskunde B;;0;0;29;6,9;29;6,9;29;6,5;29;6,5;6,8
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1026;wisC;wiskunde C;;0;0;5;6,1;5;6,1;5;6,6;5;6,6;6,4
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1027;wisD;wiskunde D;;0;0;12;7,1;0;,0;0;,0;0;,0;7,1
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1028;schk;scheikunde;;0;0;26;6,3;26;6,3;26;6,8;26;6,8;6,6
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;11;7,5;11;7,5;11;6,4;11;6,4;7,0
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1031;kumu;kunst (muziek);;0;0;3;7,1;3;7,1;3;6,9;3;6,9;7,0
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1035;nlt;natuur, leven en technologie;;0;0;12;7,3;0;,0;0;,0;0;,0;7,3
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1050;lakc;Latijnse taal en literatuur met kcv;;0;0;17;6,7;17;6,7;17;5,9;17;5,9;6,3
2010;16CX;00;Gem SGM Schagen;0441;SCHAGEN;SCHAGEN;Noord-Holland;VWO;1051;grkc;Griekse taal en literatuur met kcv;;0;0;2;7,4;2;7,4;2;5,9;2;5,9;6,5
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;23;6,7;23;6,7;23;5,2;23;5,2;6,0
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0161;in;informatica;;0;0;15;7,3;0;,0;0;,0;0;,0;7,3
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;14;7,1;14;7,1;14;5,0;14;5,0;6,0
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;43;6,8;0;,0;0;,0;0;,0;6,8
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;42;42;0;,0;0;,0;0;,0;0;,0;,0
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;3;3;0;,0;0;,0;0;,0;0;,0;,0
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;45;6,7;45;6,7;45;5,9;45;5,9;6,3
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;45;6,6;45;6,6;45;5,3;45;5,3;6,0
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;23;6,5;23;6,5;23;5,3;23;5,3;6,0
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;22;7,1;22;7,1;22;5,1;22;5,1;6,0
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1005;sptl;Spaanse taal en literatuur;;0;0;13;7,1;13;7,1;13;6,0;13;6,0;6,6
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1007;rutl;Russische taal en literatuur;;0;0;4;7,5;4;7,5;4;6,0;4;6,0;6,8
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1018;biol;biologie;;0;0;15;6,3;15;6,3;15;6,0;15;6,0;6,3
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;45;7,0;0;,0;0;,0;0;,0;7,0
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;13;13;0;,0;0;,0;0;,0;0;,0;,0
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;32;32;0;,0;0;,0;0;,0;0;,0;,0
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;31;6,9;31;6,9;31;6,9;31;6,9;7,0
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1022;econ;economie;;0;0;21;6,6;21;6,6;21;5,7;21;5,7;6,1
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1023;nat;natuurkunde;;0;0;10;6,2;10;6,2;10;6,0;10;6,0;6,1
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;20;6,2;20;6,2;20;5,3;20;5,3;5,8
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1025;wisB;wiskunde B;;0;0;15;6,1;15;6,1;15;4,7;15;4,7;5,5
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1026;wisC;wiskunde C;;0;0;10;6,4;10;6,4;10;5,5;10;5,5;5,9
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1028;schk;scheikunde;;0;0;14;6,0;14;6,0;14;6,1;14;6,1;6,1
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;14;7,3;14;7,3;14;6,8;14;6,8;7,1
2010;16EI;00;Lyceum Schravenlant;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1035;nlt;natuur, leven en technologie;;0;0;14;6,7;0;,0;0;,0;0;,0;6,7
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;0131;ak;aardrijkskunde;;0;0;33;6,7;33;6,7;33;5,8;33;5,8;6,3
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;0161;in;informatica;;0;0;11;7,2;0;,0;0;,0;0;,0;7,2
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;0251;m&o;management en organisatie;;0;0;28;6,6;28;6,6;28;6,4;28;6,4;6,6
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;0260;mu;muziek;;0;0;4;7,1;4;7,1;4;6,4;4;6,4;6,8
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;0270;te;tekenen;;0;0;6;6,9;6;6,9;6;7,1;6;7,1;7,2
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;90;6,8;0;,0;0;,0;0;,0;6,8
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;0353;lo;lichamelijke opvoeding;V;93;93;0;,0;0;,0;0;,0;0;,0;,0
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;93;7,0;93;7,0;93;6,2;93;6,2;6,7
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1002;entl;Engelse taal en literatuur;;0;0;93;6,9;93;6,9;93;6,1;93;6,1;6,5
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1003;fatl;Franse taal en literatuur;;0;0;30;6,5;30;6,5;30;6,8;30;6,8;6,7
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;37;6,6;37;6,6;37;5,7;37;5,7;6,2
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;31;7,5;0;,0;0;,0;0;,0;7,5
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1018;biol;biologie;;0;0;50;6,8;50;6,8;50;6,6;50;6,6;6,8
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1019;maat;maatschappijleer;;0;0;90;7,0;0;,0;0;,0;0;,0;7,0
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;7;7;0;,0;0;,0;0;,0;0;,0;,0
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;51;51;0;,0;0;,0;0;,0;0;,0;,0
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1021;ges;geschiedenis;;0;0;39;6,9;39;6,9;39;6,0;39;6,0;6,5
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1022;econ;economie;;0;0;32;6,2;31;6,2;32;5,8;31;5,8;6,0
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1023;nat;natuurkunde;;0;0;52;6,4;52;6,4;52;6,2;52;6,2;6,4
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1024;wisA;wiskunde A;;0;0;36;6,2;36;6,2;36;6,3;36;6,3;6,4
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1025;wisB;wiskunde B;;0;0;49;6,7;49;6,7;49;5,5;49;5,5;6,2
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1026;wisC;wiskunde C;;0;0;8;6,2;8;6,2;8;7,2;8;7,2;6,8
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1027;wisD;wiskunde D;;0;0;11;6,8;0;,0;0;,0;0;,0;6,8
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1028;schk;scheikunde;;0;0;55;6,6;55;6,6;55;6,3;55;6,3;6,5
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1036;hndv;handvaardigheid;;0;0;1;5,7;1;5,7;1;6,4;1;6,4;6,0
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;22;6,7;0;,0;0;,0;0;,0;6,7
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1050;lakc;Latijnse taal en literatuur met kcv;;0;0;24;6,5;24;6,5;24;6,3;24;6,3;6,4
2010;16FP;00;Reg SGM Magister Alvinus;1900;SUDWEST-FRYSLAN;SNEEK;Friesland;VWO;1051;grkc;Griekse taal en literatuur met kcv;;0;0;12;6,5;12;6,5;12;6,8;12;6,8;6,7
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;0131;ak;aardrijkskunde;;0;0;17;6,3;17;6,3;17;5,7;17;5,7;6,1
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;0251;m&o;management en organisatie;;0;0;10;6,1;10;6,1;10;5,9;10;5,9;6,2
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;0301;anw;algemene natuurwetenschappen;;0;0;55;7,6;0;,0;0;,0;0;,0;7,6
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;0353;lo;lichamelijke opvoeding;V;60;60;0;,0;0;,0;0;,0;0;,0;,0
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;0371;kcv;klassieke culturele vorming;;0;0;25;7,5;0;,0;0;,0;0;,0;7,5
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;60;6,9;60;6,9;60;6,1;60;6,1;6,5
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1002;entl;Engelse taal en literatuur;;0;0;60;6,5;60;6,5;60;6,2;60;6,2;6,4
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1003;fatl;Franse taal en literatuur;;0;0;30;6,9;30;6,9;30;6,3;30;6,3;6,7
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1004;dutl;Duitse taal en literatuur;;0;0;34;6,9;34;6,9;34;6,3;34;6,3;6,7
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1010;latl;Latijnse taal en literatuur;;0;0;13;6,3;13;6,3;13;6,6;13;6,6;6,5
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1011;grtl;Griekse taal en literatuur;;0;0;8;7,3;8;7,3;8;6,4;8;6,4;6,8
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1018;biol;biologie;;0;0;46;6,5;46;6,5;46;6,0;46;6,0;6,3
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1019;maat;maatschappijleer;;0;0;55;7,7;0;,0;0;,0;0;,0;7,7
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;G;14;14;0;,0;0;,0;0;,0;0;,0;,0
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;V;16;16;0;,0;0;,0;0;,0;0;,0;,0
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1021;ges;geschiedenis;;0;0;23;6,6;23;6,6;23;6,1;23;6,1;6,5
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1022;econ;economie;;0;0;25;6,7;25;6,7;25;6,3;25;6,3;6,6
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1023;nat;natuurkunde;;0;0;40;6,8;40;6,8;40;6,5;40;6,5;6,7
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1024;wisA;wiskunde A;;0;0;28;6,8;28;6,8;28;6,1;28;6,1;6,5
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1025;wisB;wiskunde B;;0;0;27;6,6;27;6,6;27;6,0;27;6,0;6,3
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1026;wisC;wiskunde C;;0;0;5;7,4;5;7,4;5;7,4;5;7,4;7,4
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1028;schk;scheikunde;;0;0;42;6,4;42;6,4;42;6,7;42;6,7;6,6
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;4;7,2;4;7,2;4;6,5;4;6,5;7,0
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1031;kumu;kunst (muziek);;0;0;3;8,3;2;7,8;2;6,4;2;6,4;7,7
2010;16GZ;00;RSG Tromp Meesters;1708;STEENWIJKERLAND;STEENWIJK;Overijssel;VWO;1035;nlt;natuur, leven en technologie;;0;0;25;6,6;0;,0;0;,0;0;,0;6,8
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;0131;ak;aardrijkskunde;;0;0;20;6,7;20;6,7;20;5,9;20;5,9;6,4
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;0270;te;tekenen;;0;0;4;6,9;4;6,9;4;6,6;4;6,6;7,0
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;0301;anw;algemene natuurwetenschappen;;0;0;24;6,7;0;,0;0;,0;0;,0;6,7
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;0353;lo;lichamelijke opvoeding;G;7;7;0;,0;0;,0;0;,0;0;,0;,0
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;0353;lo;lichamelijke opvoeding;V;18;18;0;,0;0;,0;0;,0;0;,0;,0
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;25;7,2;25;7,2;25;6,7;25;6,7;7,0
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;1002;entl;Engelse taal en literatuur;;0;0;25;6,2;25;6,2;25;5,9;25;5,9;6,1
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;1003;fatl;Franse taal en literatuur;;0;0;12;7,0;12;7,0;12;6,6;12;6,6;6,8
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;1004;dutl;Duitse taal en literatuur;;0;0;22;7,2;22;7,2;22;6,6;22;6,6;7,0
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;1018;biol;biologie;;0;0;16;6,0;16;6,0;16;6,8;16;6,8;6,6
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;1019;maat;maatschappijleer;;0;0;24;7,4;0;,0;0;,0;0;,0;7,5
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;G;10;10;0;,0;0;,0;0;,0;0;,0;,0
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;V;15;15;0;,0;0;,0;0;,0;0;,0;,0
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;1021;ges;geschiedenis;;0;0;15;7,5;15;7,5;15;6,5;15;6,5;6,9
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;1022;econ;economie;;0;0;18;5,7;18;5,7;18;5,0;18;5,0;5,5
2010;16IH;00;RSG Ter Apel;0048;VLAGTWEDDE;TER APEL;Groningen;VWO;1023;nat;natuurkunde;;0;0;9;6,7;9;6,7;9;6,0;9;6,0;6,2
