BEVOEGD GEZAG NUMMER;BEVOEGD GEZAG NAAM;GROEPERING;FUNCTIECATEGORIE;FUNCTIE;VOORZITTER;INGANSDATUM DIENSTVERBAND;EINDDATUM DIENSTVERBAND;OMVANG DIENSTVERBAND IN FTE;BELONING;BELASTBARE VASTE EN VARIABELE ONKOSTENVERGOEDING;VOORZIENING T.B.V. BELONING BETAAL OP TERMIJN;UITKERINGEN WEGENS BEËINDIGING V/H DIENSTVERBAND;MOTIVATIE OVERSCHRIJDING
30582;Stg H3O;SSG4;Toezichthouders;Raad van Toezicht;N;1-9-2013;30-8-2017;;1.000;;;;
30783;Ver. Chr. Voortg. Onderwijs;SSG4;Bestuurders;Directeur-bestuurder;J;1-8-2012;;1,00;106.838;;19.172;;
30827;Stg. Praktijkonderw. Langstr.;SSG1;Bestuurders;Bestuurder;N;1-1-2013;;1,00;91.964;;14.085;;
30827;Stg. Praktijkonderw. Langstr.;SSG1;Toezichthouders;Voorzitter;J;1-8-2012;;;;839;;;
30827;Stg. Praktijkonderw. Langstr.;SSG1;Toezichthouders;Secretaris;N;1-8-2012;;;;;;;
30827;Stg. Praktijkonderw. Langstr.;SSG1;Toezichthouders;Lid;N;1-8-2012;;;;641;;;
30827;Stg. Praktijkonderw. Langstr.;SSG1;Toezichthouders;Lid;N;1-8-2012;;;;301;;;
30827;Stg. Praktijkonderw. Langstr.;SSG1;Toezichthouders;Lid;N;1-8-2012;;;;629;;;
30827;Stg. Praktijkonderw. Langstr.;SSG1;Toezichthouders;Lid;N;1-8-2013;;;;;;;
31028;Stg. Christ. Voortg. Onderwijs;SSG4;Bestuurders;rector/lid dagelijks bestuur;N;1-9-1984;;1,00;95.661;840;15.167;;
31028;Stg. Christ. Voortg. Onderwijs;SSG4;Bestuurders;conrector/ lid dagelijks bestuur;N;1-8-1991;;1,00;84.819;600;14.353;;
31028;Stg. Christ. Voortg. Onderwijs;SSG4;Bestuurders;conrector/lid dagelijks bestuur;N;1-2-2003;;1,00;64.326;800;10.388;;
31028;Stg. Christ. Voortg. Onderwijs;SSG4;Bestuurders;voorzitter;J;30-9-2009;;0,00;;;;;
31028;Stg. Christ. Voortg. Onderwijs;SSG4;Bestuurders;lid algemeen bestuur;N;1-9-2012;;0,00;;;;;
31028;Stg. Christ. Voortg. Onderwijs;SSG4;Bestuurders;lid algemeen bestuur;N;24-9-2008;;0,00;;;;;
31028;Stg. Christ. Voortg. Onderwijs;SSG4;Bestuurders;lid algemeen bestuur;N;1-12-2006;;0,00;;;;;
31028;Stg. Christ. Voortg. Onderwijs;SSG4;Bestuurders;lid algemeen bestuur;N;1-9-2012;;0,00;;;;;
31028;Stg. Christ. Voortg. Onderwijs;SSG4;Bestuurders;lid algemeen bestuur;N;1-8-2004;1-8-2013;0,00;;;;;
31082;K V O A;SSG4;Bestuurders;Voorzitter College van Bestuur;J;1-9-2004;30-11-2013;1,00;156.345;590;24.467;;
31082;K V O A;SSG4;Toezichthouders;Voorzitter raad van Toezicht;J;1-1-2009;;;7.000;;;;
31082;K V O A;SSG4;Bestuurders;Voorzitter Collerge van Bestuur;J;1-12-2013;;1,00;14.624;134;1.604;;
31082;K V O A;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;;;3.500;;;;
31082;K V O A;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;;;3.500;;;;
31082;K V O A;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;;;4.600;;;;
31082;K V O A;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;;;3.500;;;;
31082;K V O A;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;;;4.600;;;;
31082;K V O A;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2009;31-7-2013;;;;;;
31137;Stg. Lentiz Onderwijsgroep;SSG4;Bestuurders;Raad van Bestuur;J;1-8-2002;;1,00;154.700;3.000;;26.900;
31137;Stg. Lentiz Onderwijsgroep;SSG4;Toezichthouders;Raad van Toezicht;J;;;;6.500;;;;
31137;Stg. Lentiz Onderwijsgroep;SSG4;Bestuurders;Raad van Bestuur;N;1-10-2009;;1,00;136.200;3.000;;22.700;
31137;Stg. Lentiz Onderwijsgroep;SSG4;Toezichthouders;Raad van Toezicht;N;;;;5.000;;;;
31137;Stg. Lentiz Onderwijsgroep;SSG4;Toezichthouders;Raad van Toezicht;N;;;;5.000;;;;
31137;Stg. Lentiz Onderwijsgroep;SSG4;Toezichthouders;Raad van Toezicht;N;;;;5.000;;;;
31137;Stg. Lentiz Onderwijsgroep;SSG4;Toezichthouders;Raad van Toezicht;N;;;;;;;;
31180;Stg. Chr. Voortgez. Onderwijs;SSG1;Bestuurders;Directeur/bestuurder;;1-6-2009;;1,00;114.434;;14.534;;
31180;Stg. Chr. Voortgez. Onderwijs;SSG1;Toezichthouders;Voorzitter;J;6-9-2011;;;1.500;;;;
31180;Stg. Chr. Voortgez. Onderwijs;SSG1;Toezichthouders;lid;N;6-9-2011;;;1.000;;;;
31180;Stg. Chr. Voortgez. Onderwijs;SSG1;Toezichthouders;lid;N;6-9-2011;;;1.000;;;;
31180;Stg. Chr. Voortgez. Onderwijs;SSG1;Toezichthouders;lid;N;19-9-2006;;;1.000;;;;
31180;Stg. Chr. Voortgez. Onderwijs;SSG1;Toezichthouders;lid;N;1-1-2006;;;1.000;;;;
31180;Stg. Chr. Voortgez. Onderwijs;SSG1;Toezichthouders;lid;N;1-1-2013;;;1.000;;;;
31226;Stg. Prot. Voortgez. Onderwijs;SSG4;Bestuurders;Bestuurder;J;1-8-2001;;1,00;112.691;;18.437;;
31226;Stg. Prot. Voortgez. Onderwijs;SSG4;Bestuurders;Directeur;;1-1-2011;;1,00;105701;6.990;18.437;;
31226;Stg. Prot. Voortgez. Onderwijs;SSG4;Bestuurders;Directeur;;1-8-2007;;1,00;;;;;
31226;Stg. Prot. Voortgez. Onderwijs;SSG4;Bestuurders;Directeur;;1-6-2012;;1,00;;;;;
31226;Stg. Prot. Voortgez. Onderwijs;SSG4;Toezichthouders;Voorzitter;J;7-9-2011;;;;;;;
31226;Stg. Prot. Voortgez. Onderwijs;SSG4;Toezichthouders;Lid;N;8-2-2012;;;;;;;
31226;Stg. Prot. Voortgez. Onderwijs;SSG4;Toezichthouders;Lid;N;8-2-2012;;;;;;;
31226;Stg. Prot. Voortgez. Onderwijs;SSG4;Toezichthouders;Lid;N;8-2-2012;;;;;;;
31231;Stichting Lauwers College;SSG4;Bestuurders;Dir/bestuurder;;1-3-2008;;1,00;100.183;4.035;18.112;;
31231;Stichting Lauwers College;SSG4;Toezichthouders;Voorzitter;J;1-1-2013;;;1.500;;;;
31231;Stichting Lauwers College;SSG4;Toezichthouders;Lid;N;19-8-2008;;;1.500;;;;
31231;Stichting Lauwers College;SSG4;Toezichthouders;Lid;N;1-4-2011;;;1.500;;;;
31231;Stichting Lauwers College;SSG4;Toezichthouders;Lid;N;1-4-2011;;;1.500;;;;
31240;Willem Lodewijk Gymnasium;SSG2;Bestuurders;Directeur/bestuurder;;1-1-2013;31-12-2013;1,00;80.130;232;13.394;;
31240;Willem Lodewijk Gymnasium;SSG2;Toezichthouders;Raad van Toezicht vrijwillig;;1-1-2013;31-12-2013;;;;;;
31240;Willem Lodewijk Gymnasium;SSG2;Toezichthouders;Raad van Toezicht vrijwillig;;1-1-2013;31-12-2013;;;;;;
31240;Willem Lodewijk Gymnasium;SSG2;Toezichthouders;Raad van Toezicht vrijwillig;;1-1-2013;31-12-2013;;;;;;
31240;Willem Lodewijk Gymnasium;SSG2;Toezichthouders;Raad van Toezicht vrijwillig;;1-1-2013;31-12-2013;;;;;;
31240;Willem Lodewijk Gymnasium;SSG2;Toezichthouders;Raad van Toezicht vrijwillig;;1-1-2013;31-12-2013;;;;;;
31240;Willem Lodewijk Gymnasium;SSG2;Toezichthouders;Raad van Toezicht vrijwillig;;1-1-2013;31-12-2013;;;;;;
33372;Ver. Chr. Voortgez. Onderwijs;SSG3;Bestuurders;bestuurder;N;1-7-2006;;1,00;95.883;126;17.237;;
33372;Ver. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;voorzitter;N;;;;;;;;
33372;Ver. Chr. Voortgez. Onderwijs;SSG3;Bestuurders;bestuurder;N;1-8-1976;;1,00;98.918;66;15.507;;
33372;Ver. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;secretaris;N;;;;;;;;
33372;Ver. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;lid;N;;;;;;;;
33372;Ver. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;lid;N;;;;;;;;
33372;Ver. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;lid;N;;;;;;;;
33372;Ver. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;lid;N;;;;;;;;
33372;Ver. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;lid;N;;;;;;;;
33944;Ver. Chr. Gymn. Sorghvliet;SSG2;Bestuurders;Rector;N;1-10-1990;;1,10;133.381;;;;
33944;Ver. Chr. Gymn. Sorghvliet;SSG2;Toezichthouders;Voorzitter;J;25-6-2012;25-6-2016;;;;;;
33944;Ver. Chr. Gymn. Sorghvliet;SSG2;Toezichthouders;Penningmeester;N;21-6-2010;25-6-2014;;;;;;
33944;Ver. Chr. Gymn. Sorghvliet;SSG2;Toezichthouders;Secretaris;N;20-6-2011;20-6-2015;;;;;;
33944;Ver. Chr. Gymn. Sorghvliet;SSG2;Toezichthouders;Lid;N;25-6-2012;25-6-2016;;;;;;
33944;Ver. Chr. Gymn. Sorghvliet;SSG2;Toezichthouders;Lid;N;13-6-2012;13-6-2016;;;;;;
33944;Ver. Chr. Gymn. Sorghvliet;SSG2;Toezichthouders;Lid;N;25-6-2012;25-6-2016;;;;;;
35647;Stichting Carmelcollege;SSG5;Bestuurders;Voorzitter CvB;J;1-9-2005;;1,00;135.200;9.600;25.200;;
35647;Stichting Carmelcollege;SSG5;Toezichthouders;Lid RvT;N;1-7-2004;1-7-2013;;3.600;66;;;
35647;Stichting Carmelcollege;SSG5;Bestuurders;Lid CvB;N;1-9-2006;;1,00;124.900;7.900;23.200;;
35647;Stichting Carmelcollege;SSG5;Toezichthouders;Lid RvT;N;1-7-2012;;;6.300;;;;
35647;Stichting Carmelcollege;SSG5;Toezichthouders;Lid RvT;N;1-7-2012;;;6.300;300;;;
35647;Stichting Carmelcollege;SSG5;Toezichthouders;Voorzitter RvT;J;1-7-2012;;;9.100;;;;
35647;Stichting Carmelcollege;SSG5;Toezichthouders;Lid RvT;N;1-1-2010;;;7.200;183;;;
35647;Stichting Carmelcollege;SSG5;Toezichthouders;Lid RvT;N;1-7-2010;;;7.200;23;;;
35647;Stichting Carmelcollege;SSG5;Toezichthouders;Lid RvT;N;1-7-2013;;;3.600;;;;
35647;Stichting Carmelcollege;SSG5;Toezichthouders;Lid RvT;N;1-7-2008;;;7.200;;;;
36883;Stg. chr. v.o. 'De Wartburg';SSG4;Bestuurders;Voorzitter College van Bestuur;J;1-8-1997;;1,00;99.205;;17.658;;
36883;Stg. chr. v.o. 'De Wartburg';SSG4;Toezichthouders;Voorzitter Raad van Toezicht;J;1-1-2013;;;1.550;;;;
36883;Stg. chr. v.o. 'De Wartburg';SSG4;Bestuurders;Lid College van Bestuur;N;1-6-2011;;1,00;90.315;;15.789;;
36883;Stg. chr. v.o. 'De Wartburg';SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2013;;;1.400;;;;
36883;Stg. chr. v.o. 'De Wartburg';SSG4;Toezichthouders;Vicevoorzitter Raad van Toezicht;N;1-1-2013;;;1.200;;;;
36883;Stg. chr. v.o. 'De Wartburg';SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2013;;;1.450;;;;
36883;Stg. chr. v.o. 'De Wartburg';SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2013;;;1.550;;;;
36883;Stg. chr. v.o. 'De Wartburg';SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2013;;;1.500;35;;;
36883;Stg. chr. v.o. 'De Wartburg';SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2013;;;1.500;38;;;
36883;Stg. chr. v.o. 'De Wartburg';SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2013;;;1.800;116;;;
36883;Stg. chr. v.o. 'De Wartburg';SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2013;;;1.750;;;;
36921;Christ. College Naussau-Veluwe;SSG2;Bestuurders;Rector/bestuurder;J;1-7-2013;;1,00;43.436;;8.497;;
36921;Christ. College Naussau-Veluwe;SSG2;Interim Bestuurder;Bestuurder a.i. *;J;6-1-2012;1-7-2013;1,00;77.600;;;;
36921;Christ. College Naussau-Veluwe;SSG2;Toezichthouders;Voorzitter RvT;J;1-11-2011;;;1.500;;;;
36921;Christ. College Naussau-Veluwe;SSG2;Bestuurders;Bestuurder;N;1-6-2013;;0,60;36.202;312;7.497;;
36921;Christ. College Naussau-Veluwe;SSG2;Toezichthouders;Lid RvT;N;1-11-2011;;;1.500;;;;
36921;Christ. College Naussau-Veluwe;SSG2;Toezichthouders;Lid RvT;N;1-11-2011;;;1.500;;;;
36921;Christ. College Naussau-Veluwe;SSG2;Toezichthouders;Lid RvT;N;1-11-2011;;;1.500;;;;
36921;Christ. College Naussau-Veluwe;SSG2;Toezichthouders;Lid RvT;N;1-11-2012;31-12-2013;;1.500;;;;
37052;Stichting Erasmus College;SSG3;Bestuurders;Besturuder;J;;;1,00;104.068;2.950;;;
40003;Stg. V.O. Interconf. Grondslag;SSG3;Bestuurders;Directeur/ bestuurder;N;1-10-2012;;1,00;80.522;;12.777;;
40003;Stg. V.O. Interconf. Grondslag;SSG3;Toezichthouders;voorzitter;J;23-3-2007;;;;;;;
40003;Stg. V.O. Interconf. Grondslag;SSG3;Toezichthouders;penningmeester;N;1-9-2008;;;;;;;
40003;Stg. V.O. Interconf. Grondslag;SSG3;Toezichthouders;secretaris;N;1-10-2010;;;;;;;
40003;Stg. V.O. Interconf. Grondslag;SSG3;Toezichthouders;vice-voorzitter;N;18-4-2012;;;;;;;
40003;Stg. V.O. Interconf. Grondslag;SSG3;Toezichthouders;lid;N;1-9-2010;;;;;;;
40003;Stg. V.O. Interconf. Grondslag;SSG3;Toezichthouders;lid;N;18-4-2012;;;;;;;
40060;Stg. Open Oecumenische School;SSG3;Bestuurders;Bestuurder;N;1-3-2009;31-12-2013;1,00;99.398;;17.837;;
40060;Stg. Open Oecumenische School;SSG3;Interim Bestuurder;Bestuurder;N;1-10-2013;31-12-2013;1,00;59.024;;;;
40060;Stg. Open Oecumenische School;SSG3;Toezichthouders;Lid;N;1-1-2013;31-12-2013;;1.221;;;;
40060;Stg. Open Oecumenische School;SSG3;Toezichthouders;Lid;N;1-1-2013;31-12-2013;;1.221;;;;
40060;Stg. Open Oecumenische School;SSG3;Toezichthouders;Lid;N;1-1-2013;31-12-2013;;1.221;;;;
40060;Stg. Open Oecumenische School;SSG3;Toezichthouders;Lid;N;1-1-2013;31-12-2013;;1.221;;;;
40060;Stg. Open Oecumenische School;SSG3;Toezichthouders;Lid;N;1-1-2013;31-12-2013;;1.221;;;;
40068;St. C. Voorber. Middelb. Bo/Po;SSG1;Bestuurders;Directeur;J;1-8-2003;;1,00;115.053;;;;
40068;St. C. Voorber. Middelb. Bo/Po;SSG1;Toezichthouders;Voorzitter;J;10-12-2012;;;;;;;
40068;St. C. Voorber. Middelb. Bo/Po;SSG1;Bestuurders;Plaatsvervangend directeur;N;1-1-2011;;1,00;103.920;;;;
40068;St. C. Voorber. Middelb. Bo/Po;SSG1;Toezichthouders;Gezamelijk bevoegd;N;18-3-2013;;;;;;;
40068;St. C. Voorber. Middelb. Bo/Po;SSG1;Toezichthouders;Gezamelijk bevoegd;N;19-9-2013;;;;;;;
40068;St. C. Voorber. Middelb. Bo/Po;SSG1;Toezichthouders;Gezamelijk bevoegd;N;12-1-2004;;;;;;;
40068;St. C. Voorber. Middelb. Bo/Po;SSG1;Toezichthouders;Gezamelijk bevoegd;N;1-8-2008;;;;;;;
40075;Stg. v. CVO Zuid-West Fryslân;SSG5;Bestuurders;Voorzitter College van Bestuur;J;1-2-2010;;1,00;146.191;;;;
40075;Stg. v. CVO Zuid-West Fryslân;SSG5;Bestuurders;Voorzitter Raad van Toezicht;J;1-1-2005;;;7.200;;;;
40075;Stg. v. CVO Zuid-West Fryslân;SSG5;Bestuurders;Vice-voorzitter Raad v Toezicht;N;1-1-2005;;;5.000;60;;;
40075;Stg. v. CVO Zuid-West Fryslân;SSG5;Bestuurders;Lid Raad v Toezicht;N;1-1-2004;30-6-2013;;2.050;87;;;
40075;Stg. v. CVO Zuid-West Fryslân;SSG5;Bestuurders;Lid Raad v Toezicht;N;1-9-2013;;;2.050;;;;
40075;Stg. v. CVO Zuid-West Fryslân;SSG5;Bestuurders;Lid Raad v Toezicht;N;1-9-2013;;;2.050;;;;
40075;Stg. v. CVO Zuid-West Fryslân;SSG5;Bestuurders;Lid Raad v Toezicht;N;1-1-2009;;;4.100;64;;;
40075;Stg. v. CVO Zuid-West Fryslân;SSG5;Bestuurders;Lid Raad v Toezicht;N;1-1-2009;;;4.100;;;;
40075;Stg. v. CVO Zuid-West Fryslân;SSG5;Bestuurders;Lid Raad v Toezicht;N;1-1-2005;;;4.100;39;;;
40094;De Willibrord Stichting;SSG5;Bestuurders;Voorzitter college van bestuur;J;1-10-2006;;1,00;138.717;6.000;25.887;;
40094;De Willibrord Stichting;SSG5;Toezichthouders;Voorzitter raad van toezicht;J;1-9-2011;;;7.500;;;;
40094;De Willibrord Stichting;SSG5;Bestuurders;Lid college van bestuur;N;1-8-2012;;1,00;123.015;6.000;23.103;;
40094;De Willibrord Stichting;SSG5;Toezichthouders;Vice voorzitter plus lid audit commissie;N;1-4-2010;;;6.280;;;;
40094;De Willibrord Stichting;SSG5;Bestuurders;Lid college van bestuur;N;18-4-2013;31-7-2013;0,80;30.709;1.373;5.288;;
40094;De Willibrord Stichting;SSG5;Toezichthouders;Lid auditcommissie;N;1-10-2008;;;5.731;;;;
40094;De Willibrord Stichting;SSG5;Toezichthouders;Lid auditcommissie;N;1-8-2009;;;5.731;;;;
40094;De Willibrord Stichting;SSG5;Toezichthouders;Lid raad van toezicht;N;1-12-2009;;;4.610;;;;
40094;De Willibrord Stichting;SSG5;Toezichthouders;Lid raad van toezicht;N;1-8-2009;;;4.610;;;;
40094;De Willibrord Stichting;SSG5;Toezichthouders;Lid raad van toezicht;N;1-8-2010;;;;;;;
40125;Stichting Dorenweerd College;SSG3;Bestuurders;Rector;N;;;1,00;77.940;2.444;15.718;;
40125;Stichting Dorenweerd College;SSG3;Toezichthouders;Voorzitter;J;;;;;;;;
40125;Stichting Dorenweerd College;SSG3;Bestuurders;Conrector;N;;;1,00;70.956;1.408;14.126;;
40125;Stichting Dorenweerd College;SSG3;Toezichthouders;Lid;N;;;;;;;;
40125;Stichting Dorenweerd College;SSG3;Bestuurders;Lid;N;;;1,00;69.857;1.275;13.725;;
40125;Stichting Dorenweerd College;SSG3;Toezichthouders;Lid;N;;;;;;;;
40125;Stichting Dorenweerd College;SSG3;Toezichthouders;Lid;N;;;;;;;;
40125;Stichting Dorenweerd College;SSG3;Toezichthouders;Lid;N;;;;;;;;
40132;Stg. Chr. Vgz. Onderw. Zo-Utr.;SSG5;Bestuurders;Bestuurder;J;1-1-2013;31-12-2013;1,00;108.824;9.372;25.405;;
40132;Stg. Chr. Vgz. Onderw. Zo-Utr.;SSG5;Toezichthouders;Voorzitter RvT;J;1-1-2013;31-12-2013;;6.750;372;;;
40132;Stg. Chr. Vgz. Onderw. Zo-Utr.;SSG5;Toezichthouders;Lid RvT;N;1-1-2013;31-12-2013;;3.375;372;;;
40132;Stg. Chr. Vgz. Onderw. Zo-Utr.;SSG5;Toezichthouders;Lid RvT;N;1-1-2013;31-12-2013;;3.375;372;;;
40132;Stg. Chr. Vgz. Onderw. Zo-Utr.;SSG5;Toezichthouders;Lid RvT;N;1-1-2013;31-12-2013;;3.375;372;;;
40132;Stg. Chr. Vgz. Onderw. Zo-Utr.;SSG5;Toezichthouders;Lid RvT;N;1-1-2013;31-12-2013;;2.760;;;;
40132;Stg. Chr. Vgz. Onderw. Zo-Utr.;SSG5;Toezichthouders;Lid RvT;N;1-1-2013;31-12-2013;;3.375;372;;;
40132;Stg. Chr. Vgz. Onderw. Zo-Utr.;SSG5;Toezichthouders;Lid RvT;N;1-12-2013;31-12-2013;;281;31;;;
40143;Stg. Kath. VO Dongemondgebied;SSG4;Bestuurders;Voorzitter College van Bestuur;J;1-11-2010;;1,00;98.543;2.144;18.206;;
40143;Stg. Kath. VO Dongemondgebied;SSG4;Toezichthouders;Lid Raad van Toezicht;J;1-8-2011;;;5.750;;;;
40143;Stg. Kath. VO Dongemondgebied;SSG4;Bestuurders;Voorzitter College van Bestuur;N;1-8-1977;1-4-2014;0,26;25.546;;4.509;;
40143;Stg. Kath. VO Dongemondgebied;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-1-2011;;;2.875;;;;
40143;Stg. Kath. VO Dongemondgebied;SSG4;Bestuurders;Unitdirecteur / lid managementteam;N;1-8-1978;;1,00;96.519;180;16.170;;
40143;Stg. Kath. VO Dongemondgebied;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-8-2008;;;2.875;;;;
40143;Stg. Kath. VO Dongemondgebied;SSG4;Bestuurders;Unitdirecteur / lid managementteam;N;1-8-2012;;1,00;77.404;;13.291;;
40143;Stg. Kath. VO Dongemondgebied;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-8-2011;;;2.875;;;;
40143;Stg. Kath. VO Dongemondgebied;SSG4;Bestuurders;Unitdirecteur / lid managementteam;N;1-10-2012;;1,00;74.340;;12.884;;
40143;Stg. Kath. VO Dongemondgebied;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-8-2011;;;2.875;;;;
40180;STICHTING MERIDIAAN COLLEGE;SSG4;Bestuurders;College van Bestuur;J;8-6-2007;;1,00;101.500;;20.054;;
40180;STICHTING MERIDIAAN COLLEGE;SSG4;Toezichthouders;Raad van Toezicht;J;8-6-2007;;;7.250;;;;
40180;STICHTING MERIDIAAN COLLEGE;SSG4;Bestuurders;College van Bestuur;N;1-3-2012;;0,80;76.000;;13.701;;
40180;STICHTING MERIDIAAN COLLEGE;SSG4;Toezichthouders;Raad van Toezicht;N;5-10-2009;;;4.250;;;;
40180;STICHTING MERIDIAAN COLLEGE;SSG4;Toezichthouders;Raad van Toezicht;N;5-11-2007;;;4.250;;;;
40180;STICHTING MERIDIAAN COLLEGE;SSG4;Toezichthouders;Raad van Toezicht;N;5-11-2007;;;4.250;;;;
40180;STICHTING MERIDIAAN COLLEGE;SSG4;Toezichthouders;Raad van Toezicht;N;8-6-2007;;;4.250;;;;
40209;Stg. Chr. Voortgezet Onderwijs;SSG4;Bestuurders;Voorzitter;J;1-8-1980;;1,00;104.968;;17.520;;
40209;Stg. Chr. Voortgezet Onderwijs;SSG4;Toezichthouders;Voorzitter;J;1-8-2005;1-8-2013;;1.500;;;;
40209;Stg. Chr. Voortgezet Onderwijs;SSG4;Toezichthouders;Lid/Voorzitter;J;1-1-2012;;;1.250;;;;
40209;Stg. Chr. Voortgezet Onderwijs;SSG4;Toezichthouders;Lid;;1-8-2007;;;1.000;;;;
40209;Stg. Chr. Voortgezet Onderwijs;SSG4;Toezichthouders;Lid;;1-8-2007;1-1-2014;;1.000;;;;
40209;Stg. Chr. Voortgezet Onderwijs;SSG4;Toezichthouders;Lid;;1-8-2012;;;1.000;;;;
40209;Stg. Chr. Voortgezet Onderwijs;SSG4;Toezichthouders;Lid;;1-8-2018;;;1.000;;;;
40209;Stg. Chr. Voortgezet Onderwijs;SSG4;Toezichthouders;Lid;;1-9-2013;;;;;;;
40232;Stg. Alg. Bijz. Voortg. Ond.;SSG2;Bestuurders;Algemeen directeur;J;16-8-1982;;1,00;118.014;;;;
40232;Stg. Alg. Bijz. Voortg. Ond.;SSG2;Toezichthouders;Bestuurder;J;1-10-2012;;;1.078;;;;
40232;Stg. Alg. Bijz. Voortg. Ond.;SSG2;Bestuurders;Directeur financiën, facilitaire zaken en ICT;N;1-5-2011;;1,00;94.651;;;;
40232;Stg. Alg. Bijz. Voortg. Ond.;SSG2;Toezichthouders;Bestuurder;N;1-10-2012;;;808;;;;
40232;Stg. Alg. Bijz. Voortg. Ond.;SSG2;Toezichthouders;Bestuurder;N;1-2-2012;;;808;;;;
40232;Stg. Alg. Bijz. Voortg. Ond.;SSG2;Toezichthouders;Bestuurder;N;1-1-2008;;;1.078;;;;
40232;Stg. Alg. Bijz. Voortg. Ond.;SSG2;Toezichthouders;Bestuurder;N;1-1-2008;;;;;;;
40232;Stg. Alg. Bijz. Voortg. Ond.;SSG2;Toezichthouders;Bestuurder;N;1-7-2009;;;808;;;;
40232;Stg. Alg. Bijz. Voortg. Ond.;SSG2;Toezichthouders;Bestuurder;N;1-10-2012;;;808;;;;
40304;Ver. Chr. Voortgez. Onderwijs;SSG4;Bestuurders;bestuurder;N;1-1-2013;31-12-2013;1,00;116.058;;20.285;;
40304;Ver. Chr. Voortgez. Onderwijs;SSG4;Toezichthouders;voorzitter;J;1-1-2013;30-6-2013;;350;;;;
40304;Ver. Chr. Voortgez. Onderwijs;SSG4;Toezichthouders;voorzitter;J;1-7-2013;31-12-2013;;424;;;;
40304;Ver. Chr. Voortgez. Onderwijs;SSG4;Toezichthouders;lid;N;1-1-2013;31-12-2013;;300;;;;
40304;Ver. Chr. Voortgez. Onderwijs;SSG4;Toezichthouders;lid;N;1-1-2013;30-6-2013;;;;;;
40304;Ver. Chr. Voortgez. Onderwijs;SSG4;Toezichthouders;lid;N;1-1-2013;31-12-2013;;;;;;
40304;Ver. Chr. Voortgez. Onderwijs;SSG4;Toezichthouders;lid;N;1-1-2013;31-12-2013;;300;;;;
40304;Ver. Chr. Voortgez. Onderwijs;SSG4;Toezichthouders;lid;N;1-1-2013;30-6-2013;;423;;;;
40304;Ver. Chr. Voortgez. Onderwijs;SSG4;Toezichthouders;lid;N;1-1-2013;31-12-2013;;363;;;;
40304;Ver. Chr. Voortgez. Onderwijs;SSG4;Toezichthouders;lid;N;1-7-2013;31-12-2013;;300;;;;
40304;Ver. Chr. Voortgez. Onderwijs;SSG4;Toezichthouders;lid;N;1-7-2013;31-12-2013;;;;;;
40310;Stichting Het Assink Lyceum;SSG4;Bestuurders;Voorz. college van bestuur;J;22-1-1992;;1,00;109.196;1.582;37.615;;
40310;Stichting Het Assink Lyceum;SSG4;Toezichthouders;Vz raad van toezicht;J;;;;2.250;;;;
40310;Stichting Het Assink Lyceum;SSG4;Bestuurders;Vicevz college van bestuur;J;1-8-1996;;1,00;101.826;1.222;23.431;;
40310;Stichting Het Assink Lyceum;SSG4;Toezichthouders;Vicevz raad van toezicht;J;;;;1.850;;;;
40310;Stichting Het Assink Lyceum;SSG4;Toezichthouders;Lid raad van toezicht;N;;;;1.500;;;;
40310;Stichting Het Assink Lyceum;SSG4;Toezichthouders;Lid raad van toezicht;N;;;;1.500;;;;
40310;Stichting Het Assink Lyceum;SSG4;Toezichthouders;Lid raad van toezicht;N;;;;1.500;;;;
40310;Stichting Het Assink Lyceum;SSG4;Toezichthouders;Lid raad van toezicht;N;;;;1.500;;;;
40323;Ver. Geref. Vgz. Onderw. M-Nl.;SSG4;Bestuurders;College van Bestuur;J;1-9-2006;23-4-2013;1,00;37.165;;5.772;;
40323;Ver. Geref. Vgz. Onderw. M-Nl.;SSG4;Toezichthouders;Voorzitter Raad van Toezicht;J;1-1-2013;31-12-2013;;;;;;
