BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
05FB;06;Het Assink Lyceum;EIBERGEN;Gelderland;VMBO KL lj 3-4;J;Techniek;Metaaltechniek;2412;LWOO Kaderbg Lw Tech Metaal;0;0;0;0;1;0;1;0;0;0;0;0
05FB;06;Het Assink Lyceum;EIBERGEN;Gelderland;VMBO KL lj 3-4;J;Zorg & Welzijn;Verzorging;2431;LWOO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;5;7;2;8;0;0;0;0
05FB;06;Het Assink Lyceum;EIBERGEN;Gelderland;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;10;2;7;8;0;0;0;0
05FB;06;Het Assink Lyceum;EIBERGEN;Gelderland;VMBO KL lj 3-4;N;Landbouw;Landbouw Breed -ISP;2881;VMBO Kaderbg Lw Landb LB-ISP;0;0;0;0;0;6;0;0;0;0;0;0
05FB;06;Het Assink Lyceum;EIBERGEN;Gelderland;VMBO KL lj 3-4;N;Techniek;Bouwtechniek;2811;VMBO Kaderbg Lw Tech Bouw;0;0;0;0;9;0;9;0;0;0;0;0
05FB;06;Het Assink Lyceum;EIBERGEN;Gelderland;VMBO KL lj 3-4;N;Techniek;Elektrotechniek;2813;VMBO Kaderbg Lw Tech Elektro;0;0;0;0;8;0;5;0;0;0;0;0
05FB;06;Het Assink Lyceum;EIBERGEN;Gelderland;VMBO KL lj 3-4;N;Techniek;Metaaltechniek;2812;VMBO Kaderbg Lw Tech Metaal;0;0;0;0;5;0;7;0;0;0;0;0
05FB;06;Het Assink Lyceum;EIBERGEN;Gelderland;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;6;19;6;27;0;0;0;0
05FB;06;Het Assink Lyceum;EIBERGEN;Gelderland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;0;0;0;1;0;0;0;0
05FB;06;Het Assink Lyceum;EIBERGEN;Gelderland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;0;0;5;9;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0045;Lj LWOO vb op Bbg/Kbg Lw;17;16;19;22;0;0;0;0;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;0;0;1;0;0;0;0;0;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0022;Ljvb op HAVO/VMBO-Alle Lw;34;45;40;50;0;0;0;0;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;11;15;14;22;0;0;0;0;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;VMBO GL lj 3-4;J;Intersect. programma;Technologie Ori?ntatie;3341;LWOO Gemengde Lw Technologie(orientatie);0;0;0;0;0;2;0;0;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;VMBO GL lj 3-4;J;Techniek;Technologie Ori?ntatie;3342;LWOO Gemengde Lw Techn. Technologie;0;0;0;0;0;0;1;0;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;VMBO GL lj 3-4;J;Zorg & Welzijn;Technologie Ori?ntatie;3344;LWOO Gemengde Lw ZrgWlz Technologie;0;0;0;0;0;0;1;0;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;VMBO GL lj 3-4;N;Economie;Technologie Ori?ntatie;3443;VMBO Gemengde Lw Ec. Technologie;0;0;0;0;0;0;22;11;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;VMBO GL lj 3-4;N;Intersect. programma;Technologie Ori?ntatie;3441;VMBO Gemengde Lw Technologie(orientatie);0;0;0;0;42;43;0;0;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;VMBO GL lj 3-4;N;Techniek;Technologie Ori?ntatie;3442;VMBO Gemengde Lw Techn Technologie;0;0;0;0;0;0;10;0;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;VMBO GL lj 3-4;N;Zorg & Welzijn;Technologie Ori?ntatie;3444;VMBO Gemengde Lw ZrgWlz Technologie;0;0;0;0;0;0;4;19;0;0;0;0
05FB;07;Het Assink Lyceum;HAAKSBERGEN;Overijssel;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;0;0;6;7;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;24;17;11;11;0;0;0;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;7;6;3;3;0;0;0;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0045;Lj LWOO vb op Bbg/Kbg Lw;5;7;18;18;0;0;0;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;2;5;0;0;0;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;33;36;46;55;0;0;0;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;14;6;7;6;0;0;0;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;32;30;42;25;0;0;0;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;8;4;2;1;0;0;0;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO BL lj 3-4;J;Economie;Handel en Verkoop;2552;LWOO Basisbg Lw Ec H & V;0;0;0;0;4;5;7;10;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO BL lj 3-4;J;Techniek;Bouwtechniek;2511;LWOO Basisbg Lw Tech Bouw;0;0;0;0;1;0;6;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO BL lj 3-4;J;Techniek;Elektrotechniek;2513;LWOO Basisbg Lw Tech Elektro;0;0;0;0;6;0;6;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO BL lj 3-4;J;Techniek;Metaaltechniek;2512;LWOO Basisbg Lw Tech Metaal;0;0;0;0;2;0;1;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO BL lj 3-4;J;Techniek;Voertuigentechniek;2514;LWOO Basisbg Lw Tech Vrtgn;0;0;0;0;7;0;8;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;1;13;0;5;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO BL lj 3-4;N;Economie;Handel en Verkoop;2952;VMBO Basisbg Lw Ec H & V;0;0;0;0;6;2;0;3;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO BL lj 3-4;N;Techniek;Bouwtechniek;2911;VMBO Basisbg Lw Tech Bouw;0;0;0;0;2;0;1;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO BL lj 3-4;N;Techniek;Metaaltechniek;2912;VMBO Basisbg Lw Tech Metaal;0;0;0;0;2;0;2;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO BL lj 3-4;N;Techniek;Voertuigentechniek;2914;VMBO Basisbg Lw Tech Vrtgn;0;0;0;0;1;0;3;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;2931;VMBO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;1;0;3;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;J;Economie;Handel en Verkoop;2452;LWOO Kaderbg Lw Ec H & V;0;0;0;0;7;7;4;6;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;J;Techniek;Bouwtechniek;2411;LWOO Kaderbg Lw Tech Bouw;0;0;0;0;2;0;3;1;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;J;Techniek;Elektrotechniek;2413;LWOO Kaderbg Lw Tech Elektro;0;0;0;0;3;0;2;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;J;Techniek;Metaaltechniek;2412;LWOO Kaderbg Lw Tech Metaal;0;0;0;0;0;0;1;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;J;Techniek;Voertuigentechniek;2414;LWOO Kaderbg Lw Tech Vrtgn;0;0;0;0;1;0;1;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Verzorging;2431;LWOO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;3;0;5;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;N;Economie;Handel en Verkoop;2852;VMBO Kaderbg Lw Ec H & V;0;0;0;0;16;14;13;19;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;N;Techniek;Bouwtechniek;2811;VMBO Kaderbg Lw Tech Bouw;0;0;0;0;5;0;7;1;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;N;Techniek;Elektrotechniek;2813;VMBO Kaderbg Lw Tech Elektro;0;0;0;0;16;0;10;2;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;N;Techniek;Metaaltechniek;2812;VMBO Kaderbg Lw Tech Metaal;0;0;0;0;8;0;4;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;N;Techniek;Voertuigentechniek;2814;VMBO Kaderbg Lw Tech Vrtgn;0;0;0;0;8;0;14;0;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;2;28;0;6;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;1;0;0;2;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;52;30;33;28;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;3;5;0;0;0;0
05FE;00;RK SGM Thamen;UITHOORN;Noord-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;1;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;48;42;0;0;0;0;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;9;19;0;0;0;0;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;39;43;0;0;0;0;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;26;26;0;0;0;0;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0016;Ljvb op VWO/HAVO/VMBO-Th/Gm Lw;36;45;0;0;0;0;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;36;21;0;0;0;0;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;40;13;0;0;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;20;11;0;0;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;0;0;29;35;0;0;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;50;49;0;0;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;10;27;3;27;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;31;9;24;17;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;13;22;12;20;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;5;0;7;1;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;1;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;1;1;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;4;3;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;28;28;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;8;10;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;31;39;0;0;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;53;56;35;54;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;3;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;3;4;2;4;2;4
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;3;0;1;1;2
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;11;7;10;10;4;5
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;1;2;1;6;5;1
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;4;18;7;10;5;11
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;4;2;2;4;2;3
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;15;1;9;2;4;1
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;2;1;6;4;5;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;1;0;0;2
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;1;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
05FF;00;Olympuscollege;ARNHEM;Gelderland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;3;4
05FJ;00;Emmacollege;HEERLEN;Limburg;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;37;36;31;51;0;0;0;0;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;Brugjaar 1-2;N;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;81;83;69;68;0;0;0;0;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2562;LWOO Basisbg Lw Ec HA-ISP;0;0;0;0;0;1;2;3;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;J;Intersect. programma;ICT -route;3321;LWOO Basisbg Lw ICT-route;0;0;0;0;0;0;1;0;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;J;Techniek;Metaaltechniek;3112;LWOO Basisbg Lw A OTech Metaal;0;0;0;0;4;0;7;0;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;J;Techniek;Techniek Breed -ISP;3311;LWOO Basisbg Lw TB-ISP;0;0;0;0;11;0;13;0;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2541;LWOO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;14;2;16;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;3141;LWOO Basisbg Lw A O ZrgWlz ZW-ISP;0;0;0;0;0;10;1;10;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;N;Economie;Handel en Administratie -ISP;2962;VMBO Basisbg Lw Ec HA-ISP;0;0;0;0;3;0;1;1;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;N;Intersect. programma;ICT -route;3421;VMBO Basisbg Lw ICT-route;0;0;0;0;0;0;1;0;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;N;Techniek;Metaaltechniek;3212;VMBO Basisbg Lw A O Tech Metaal;0;0;0;0;0;0;2;0;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;N;Techniek;Techniek Breed -ISP;3411;VMBO Basisbg Lw TB-ISP;0;0;0;0;5;0;10;0;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2941;VMBO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;4;1;6;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;3241;VMBO Basisbg Lw A O ZrgWlz ZW-ISP;0;0;0;0;0;0;1;1;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;0;3;1;2;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO KL lj 3-4;J;Intersect. programma;ICT -route;3322;LWOO Kaderbg Lw ICT-route;0;0;0;0;3;0;5;2;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO KL lj 3-4;J;Techniek;Techniek Breed -ISP;3312;LWOO Kaderbg Lw TB-ISP;0;0;0;0;2;0;4;0;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2441;LWOO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;4;1;9;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;10;23;10;18;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO KL lj 3-4;N;Intersect. programma;ICT -route;3422;VMBO Kaderbg Lw ICT-route;0;0;0;0;11;0;8;0;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO KL lj 3-4;N;Techniek;Techniek Breed -ISP;3412;VMBO Kaderbg Lw TB-ISP;0;0;0;0;33;2;27;0;0;0;0;0
05FJ;00;Emmacollege;HEERLEN;Limburg;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;2;30;8;29;0;0;0;0
05FJ;01;Emmacollege locatie Broekland;HOENSBROEK;Limburg;Brugjaar 1-2;J;N.v.t.;N.v.t.;0044;Lj LWOO vb op Th/Gm Lw;0;0;0;1;0;0;0;0;0;0;0;0
05FJ;01;Emmacollege locatie Broekland;HOENSBROEK;Limburg;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;59;54;52;74;0;0;0;0;0;0;0;0
05FJ;01;Emmacollege locatie Broekland;HOENSBROEK;Limburg;VMBO GL lj 3-4;J;Economie;Technologie Ori?ntatie;3343;LWOO Gemengde Lw Ec. Technologie;0;0;0;0;0;0;1;0;0;0;0;0
05FJ;01;Emmacollege locatie Broekland;HOENSBROEK;Limburg;VMBO GL lj 3-4;N;Economie;Technologie Ori?ntatie;3443;VMBO Gemengde Lw Ec. Technologie;0;0;0;0;0;0;22;19;0;0;0;0
05FJ;01;Emmacollege locatie Broekland;HOENSBROEK;Limburg;VMBO GL lj 3-4;N;Techniek;Technologie Ori?ntatie;3442;VMBO Gemengde Lw Techn Technologie;0;0;0;0;0;0;15;6;0;0;0;0
05FJ;01;Emmacollege locatie Broekland;HOENSBROEK;Limburg;VMBO GL lj 3-4;N;Zorg & Welzijn;Technologie Ori?ntatie;3444;VMBO Gemengde Lw ZrgWlz Technologie;0;0;0;0;0;0;14;39;0;0;0;0
05FJ;01;Emmacollege locatie Broekland;HOENSBROEK;Limburg;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;62;50;2;6;0;0;0;0
05FJ;01;Emmacollege locatie Broekland;HOENSBROEK;Limburg;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
05FJ;01;Emmacollege locatie Broekland;HOENSBROEK;Limburg;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;1;0;0;0;0
05GV;00;DaCapo-College Einighauserweg;GELEEN;Limburg;Praktijkonderwijs alle vj;N;N.v.t.;N.v.t.;0090;Praktijkonderwijs;6;8;6;8;10;11;11;7;2;5;4;1
05NE;00;J J Boumanschool;DOKKUM;Friesland;Praktijkonderwijs alle vj;N;N.v.t.;N.v.t.;0090;Praktijkonderwijs;24;13;26;9;29;15;21;10;20;4;11;7
05NV;00;Groenhorst College PRO;EMMELOORD;Flevoland;Praktijkonderwijs alle vj;N;N.v.t.;N.v.t.;0090;Praktijkonderwijs;16;12;15;9;12;10;9;7;8;4;1;5
